Rating Agency Name,Name,Rating,Rating Outlook,date_x,Clean_Name,Symbol,Sector,industry,month_rating,year_change,year,Year,date_y,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
Standard & Poor's Ratings Services,Vale S.A.,BBB,Stable,8/29/2016,vale,VALE,Basic Industries,Precious Metals,8,0,2016,2016,12/31/2016,,,,1.141952852,8.003116147,9.145068999,0,1.141952852,0.35790163,0.256548312,0.290454016,0.144644936,0,0.983428147,0.101839045,,0.497995992,1,0.290454016,0.255008657,0.026407459,0.414697769,,,,0.103555146,319.627907,,45.60723514,10.203415,6.798911699,1.231314959,0.278926213,0.017312662,-0.048541247,0.23286525,0.226527105,,,1.292870127,1.345313157,-0.048541247,1.372793708,1.372793708,1.949818537,13.48003318,36.96318064,8.373162308,8.373162308,10.16184064,1.949818537,-0.003600974,7.71027725,1.372793708
Standard & Poor's Ratings Services,EOG Resources Inc.,BBB,Stable,2/2/2016,eog resources,EOG,Energy,Oil & Gas Production,2,1,2016,2015,12/31/2015,1.424868094,0.906462807,0.394938237,38.78680476,,,,,1,-0.763475189,-0.517822927,-0.516648838,0.52858838,-0.167728418,-0.34957141,-0.180267322,0.997732644,1,-0.517822927,0.520188399,1.08415136,0.339530544,0.339752202,-19.10248828,0.539793167,2.08415136,9.410416823,0,0,0.361716943,0.32464685,6.588207375,6.588207375,1.316675738,-0.081114771,0.410527497,1,0.539793167,546.4607083,12.48264835,5.488650694,-0.081114771,2.994305504,2.994305504,4.425431867,-8.565647575,10.77986711,10.77986711,10.77986711,-1.367122989,4.425431867,0.009469777,-13.25367544,2.994305504
Standard & Poor's Ratings Services,EOG Resources Inc.,BBB,Stable,8/23/2016,eog resources,EOG,Energy,Oil & Gas Production,8,0,2016,2016,12/31/2016,1.75337581,1.389151829,0.789178761,58.02877462,,,,,1,-0.16015422,-0.141473018,-0.143345805,0.425754695,-0.037226989,-0.078437911,-0.039455833,1.013237764,1,-0.141473018,0.525395448,1.107017297,0.332983118,0.333192404,-3.842495589,0.337667065,2.107017297,6.289982899,0,0,0.297607997,0.259700586,4.262976523,4.262976523,2.891111778,-0.33997425,0.308348774,1,0.337667065,358.5747074,25.35563581,5.063627427,-0.33997425,4.005445507,4.005445507,7.319978376,-51.06517344,23.73928157,23.73928157,23.73928157,-8.265083163,7.319978376,0.006657654,26.36827221,4.005445507
Standard & Poor's Ratings Services,EOG Resources Inc.,A,Stable,5/8/2012,eog resources,EOG,Energy,Oil & Gas Production,5,1,2012,2011,12/30/2011,1.224899567,0.952686758,0.28379649,52.31007696,,,,,1,0.208698894,0.212929342,0.107753368,0.379693963,0.043928174,0.086316849,0.095113531,0.506052231,1,0.212929342,1,1.964954168,0.283804314,,10.24964942,,1.964954168,6.977623073,0,0,4.709845027,0.407673327,17.42596152,17.42596152,2.343524844,0.153208208,0.452138851,1,,,6.97487108,5.559129366,0.153208208,1.082041609,1.082041609,1.350763259,12.53569405,2.987496554,2.987496554,2.987496554,0.963301271,1.350763259,0.012221757,3.903376706,1.082041609
Standard & Poor's Ratings Services,EOG Resources Inc.,A,Negative,3/15/2011,eog resources,EOG,Energy,Oil & Gas Production,3,1,2011,2010,12/31/2010,1.138438421,0.878467582,0.355323344,66.61537098,,,,,1,0.085791463,0.105984594,0.02633717,0.382558256,0.00742935,0.015701698,0.033317385,0.248499988,1,0.105984594,0.526844166,1.113468604,0.328411544,0.337971538,,0.518557375,2.113468604,5.479215902,0,0,0.326531163,0.282086121,10.79657679,10.79657679,3.336333487,0.953851133,0.444040685,1,0.518557375,12.31182727,7.305342935,5.168989141,0.953851133,1.256877081,1.256877081,2.108216888,80.04720555,4.747801176,4.747801176,4.747801176,5.873555951,2.108216888,0.011916108,7.015283171,1.256877081
Standard & Poor's Ratings Services,EOG Resources Inc.,A,Stable,8/22/2012,eog resources,EOG,Energy,Oil & Gas Production,8,0,2012,2012,12/31/2012,1.227706154,0.923096601,0.299732427,51.75763158,,,,,1,0.126666362,0.052079685,0.04881424,1.167699383,0.020861389,0.042927296,0.024922786,0.937299072,1,0.052079685,0.514029737,1.057739076,0.307737851,0.322100256,2.849085937,0.829630361,2.057739076,7.052100122,0,0,0.500591126,0.427362781,19.5711029,19.5711029,3.896336382,0.317528789,0.448253031,1,0.829630361,12.8800971,8.449140045,6.538778594,0.317528789,1.272146296,1.272146296,1.446605314,29.63490383,3.227206986,3.227206986,3.227206986,2.319252966,1.446605314,0.010714689,4.803937912,1.272146296
Standard & Poor's Ratings Services,EOG Resources Inc.,A,Stable,3/24/2014,eog resources,EOG,Energy,Oil & Gas Production,3,1,2014,2013,12/31/2013,1.422927712,1.043192965,0.460635856,41.79446492,,,,,1,0.253688208,0.14999864,0.151659495,0.570524443,0.071861448,0.142498612,0.078413939,1.011072466,1,0.14999864,0.495704227,0.982963278,0.276980728,0.277203718,9.228947592,1.239496038,1.982963278,8.733213853,0,0,0.554025349,0.473834148,27.12889662,27.12889662,4.90975682,0.090654583,0.505926299,1,1.239496038,1114.062016,20.16145306,13.025114,0.090654583,1.455594356,1.455594356,1.549170919,10.21479676,3.062048603,3.062048603,3.062048603,0.807165649,1.549170919,0.00887483,3.715961932,1.455594356
Standard & Poor's Ratings Services,EOG Resources Inc.,A,Positive,8/28/2014,eog resources,EOG,Energy,Oil & Gas Production,8,0,2014,2014,12/31/2014,1.600333362,1.279922513,0.616732579,36.00977387,,,,,1,0.290641762,0.137319119,0.161654119,0.839792667,0.083868287,0.164599774,0.078926862,1.177214945,1,0.137319119,0.490471436,0.962598508,0.249973323,0.25018221,12.29336636,1.463494595,1.962598508,10.13613697,0,0,0.618227816,0.518813175,15.9154778,15.9154778,4.696612156,4.29E-11,0.479567061,1,1.463494595,1314.661043,11.89479164,11.89479163,4.29E-11,2.731545875,2.731545875,2.6826625,16.59507667,5.593925683,5.593925683,5.593925683,2.637722358,2.6826625,2.58E-12,5.650635218,2.731545875
Standard & Poor's Ratings Services,Comcast Corp.,A,Positive,2/14/2013,comcast,CCZ,Consumer Services,Television Services,2,1,2013,2012,12/31/2012,1.196063181,1.073112361,0.655199234,32.20656864,,,,,1,0.194645996,0.185536199,0.099136967,0.322508399,0.037600548,0.125678742,0.078303217,0.534326815,1,0.185536199,0.700820144,2.342471027,0.435531462,0.450464293,4.604918683,0.367146176,3.342471027,11.33309183,0,,2.297664512,0.379278782,5.546676624,3.068334578,4.63592233,0.259229405,0.237398114,0.553184327,0.367146176,6.251683502,2.238059364,1.801576713,0.259229405,2.310884594,2.310884594,1.822854723,18.38723521,13.8804941,7.678471792,7.678471792,4.197512223,1.822854723,0.014098335,4.877952499,2.310884594
Standard & Poor's Ratings Services,Comcast Corp.,A,Stable,11/9/2016,comcast,CCZ,Consumer Services,Television Services,11,0,2016,2016,12/31/2016,0.759739958,0.604968656,0.153285349,36.11276942,,,,,1,0.209681231,0.17851324,0.108142731,0.369818156,0.048171745,0.161188662,0.090290315,0.605796698,1,0.17851324,0.701146814,2.346124613,0.50741035,0.530885563,4.878653977,0.315172165,3.346124613,10.10722816,0,,2.217830249,0.445445983,7.98340249,3.493360996,2.104979253,0.299137435,0.239294554,0.437577963,0.315172165,3.510948905,1.778024212,1.433467442,0.299137435,2.05915318,2.05915318,1.381501934,12.77480161,13.19359781,5.773227651,5.773227651,2.624437122,1.381501934,0.02341621,6.390653746,2.05915318
Standard & Poor's Ratings Services,Comcast Corp.,A,Positive,1/29/2014,comcast,CCZ,Consumer Services,Television Services,1,1,2014,2013,12/31/2013,0.744236464,0.616909898,0.090841794,35.99362791,,,,,1,0.209768471,0.171907141,0.10541782,0.358074674,0.042918401,0.134453782,0.079449039,0.613225371,1,0.171907141,0.680794393,2.132777054,0.467840984,0.485554236,4.318181818,0.295943319,3.132777054,10.14068381,0,,2.166789544,0.407126621,5.394285714,2.497142857,2.015619048,0.28814554,0.21900181,0.462923729,0.295943319,4.317073171,1.861932939,1.479778451,0.28814554,2.01946976,2.01946976,1.583355244,15.01980634,15.61784897,7.229872881,7.229872881,3.360923335,1.583355244,0.019184371,5.002998349,2.01946976
Standard & Poor's Ratings Services,Comcast Corp.,A,Stable,11/24/2015,comcast,CCZ,Consumer Services,Television Services,11,0,2015,2015,12/31/2015,0.676807129,0.511442403,0.126251513,33.78123742,,,,,1,0.214709435,0.179465844,0.109555764,0.370849536,0.049005247,0.156172875,0.090110246,0.610454681,1,0.179465844,0.686211534,2.18686028,0.483829237,0.501677948,4.948926721,0.356853728,3.18686028,10.80481439,0,,2.213277885,0.447308704,7.553499598,3.583668544,0.965808528,0.298542203,0.252019863,0.474438172,0.356853728,5.1772815,1.902725707,1.525922314,0.298542203,2.187836002,2.187836002,1.534773856,14.00906529,12.83600853,6.089892427,6.089892427,2.968761088,1.534773856,0.021310644,6.673231218,2.187836002
Standard & Poor's Ratings Services,Comcast Corp.,BBB,Stable,12/15/2011,comcast,CCZ,Consumer Services,Television Services,12,0,2011,2011,12/31/2011,0.647458651,1.195151424,0.122347255,28.43943627,,,,,1,0.191988109,0.146968232,0.074495899,0.371633971,0.026359477,0.087997631,0.056765599,0.506884367,1,0.146968232,0.70045242,2.338367813,0.445245024,0.454003673,3.276247505,0.364929151,3.338367813,12.83429097,0,,2.02627091,0.353837965,5.223962127,2.943918427,4.178441369,0.285336538,0.256885498,0.563541304,0.364929151,10.493782,2.291167545,1.926020408,0.285336538,2.260742057,2.260742057,1.913869847,25.69094231,13.22047501,7.450283723,7.450283723,6.013752244,1.913869847,0.011106503,5.749416163,2.260742057
Standard & Poor's Ratings Services,Comcast Corp.,BBB,Stable,12/21/2010,comcast,CCZ,Consumer Services,Television Services,12,0,2010,2010,12/31/2010,1.079183872,0.961865436,0.726742774,17.84735219,,,,,1,0.210348736,0.160898331,0.095816749,0.399082569,0.030666307,0.081954277,0.055339982,0.59551114,1,0.160898331,0.625812003,1.672453443,0.400370425,0.414615476,2.831168831,0.355849117,2.672453443,20.45121294,0,,1.613310653,0.320051631,3.981125356,2.023504274,2.159900285,0.292709766,0.294672747,0.508274443,0.355849117,6.210555556,2.033654721,1.703856119,0.292709766,2.152500338,2.152500338,2.516593299,26.26464924,16.80253432,8.540298774,8.540298774,6.286858331,2.516593299,0.011144629,8.283296794,2.152500338
Standard & Poor's Ratings Services,Comcast Corp.,A,Stable,1/28/2015,comcast,CCZ,Consumer Services,Television Services,1,1,2015,2014,12/31/2014,0.777197013,0.622228604,0.224583573,33.54656489,,,,,1,0.216706652,0.181243184,0.121846601,0.310709988,0.052592272,0.158980099,0.087825603,0.672282391,1,0.181243184,0.669189589,2.022879475,0.455059548,0.477824558,4.763087505,0.351308206,3.022879475,10.88039867,0,,2.2219171,0.431626909,6.560201316,3.253193961,1.746806039,0.268973747,0.246383133,0.495898495,0.351308206,4.018259426,1.983727464,1.569562801,0.268973747,2.518756996,2.518756996,1.930442748,15.84322196,15.79985719,7.835125406,7.835125406,3.488453015,1.930442748,0.016977213,7.725437334,2.518756996
Standard & Poor's Ratings Services,Burlington Stores Inc.,B,Stable,7/17/2014,burlington stores,BURL,Consumer Services,Department/Specialty Retail Stores,7,0,2014,2014,2/1/2014,1.124697947,0.186610992,0.147136143,2.918536069,97.48633973,100.4048758,73.51387837,-70.5953423,0.395794519,0.007251926,0.007251926,0.003619464,0.500896223,0.006161554,-0.107331791,0.018842632,0.499103777,1,0.007251926,1.057406608,-18.41959752,1.1234669,1.117763167,,0.202600503,-17.41959752,125.0626997,4.965048887,3.744114314,4.943169997,1.702338949,3.968877306,1.660846307,1.824072423,20.80495356,0.064848015,0.418467536,0.202600503,4.902093992,1.719594454,0.573805147,20.80495356,-13.21774995,-13.21774995,0.445731554,123.1485077,16.42536091,6.873480306,6.873480306,21.64737841,0.445731554,0.168941987,15.85509224,-13.21774995
Standard & Poor's Ratings Services,Burlington Stores Inc.,BB,Stable,1/26/2016,burlington stores,BURL,Consumer Services,Department/Specialty Retail Stores,1,1,2016,2015,1/31/2015,1.05826279,0.080445432,0.02716594,3.741795773,99.24039383,102.9821896,78.2240912,-74.48229542,0.401847851,0.013599995,0.02349765,0.013599995,0.342951165,0.02512984,-1.000060651,0.067371111,0.578781098,1,0.02349765,1.025128316,-40.79574229,1.055733632,1.055678721,,0.241782312,-39.79574229,97.54674551,4.666081694,3.677937843,4.997463982,1.847783007,,,,0,0.062341818,0.269088925,0.241782312,259.0702656,1.368155489,,,,,,,0,,,,,,5.11325086,
Standard & Poor's Ratings Services,Yum! Brands Inc.,BBB,Stable,2/27/2013,yum! brands,YUM,Consumer Services,Restaurants,2,1,2013,2012,12/29/2012,0.872486289,0.525137112,0.354661792,8.058754493,11.59612261,19.65487711,72.0589728,-64.0002183,0.277341744,0.168268173,0.15733881,0.117142228,0.25034965,0.177227833,0.741411328,0.31437784,0.744522145,1,0.15733881,0.760958828,3.183379759,0.576484467,0.577315542,,0.779741672,4.183379759,45.2923588,5.06529563,31.47603834,3.207764706,1.512928643,4.976138829,2.592190889,1.839479393,0.340638698,0.168268173,0.52092415,0.779741672,229.4,2.087352138,1.396226415,0.340638698,9.936968431,9.936968431,1.570030808,13.40277395,17.91148954,9.330527463,9.330527463,4.006925286,1.570030808,0.025415537,8.019812862,9.936968431
Standard & Poor's Ratings Services,Yum! Brands Inc.,BBB,Stable,4/10/2015,yum! brands,YUM,Consumer Services,Restaurants,4,1,2015,2014,12/27/2014,0.682704272,0.396101203,0.23973455,8.933278108,11.34734559,20.2806237,74.34207808,-65.40879997,0.270878831,0.117252805,0.107462911,0.079147526,0.284512964,0.125943679,0.679379444,0.240478598,0.736510161,1,0.107462911,0.814619533,4.394311571,0.665441176,0.683704764,,0.612739234,5.394311571,40.85846154,4.909736308,32.16611296,2.952200978,1.591252247,4.614864865,2.288288288,1.418918919,0.636536632,0.154303788,0.495851635,0.612739234,7.674157303,1.983543078,1.203877791,0.636536632,15.31756949,15.31756949,1.784492808,22.54641294,23.32311024,11.56480234,11.56480234,6.491963259,1.784492808,0.028232279,11.52538328,15.31756949
Standard & Poor's Ratings Services,Yum! Brands Inc.,BBB,Positive,8/22/2011,yum! brands,YUM,Consumer Services,Restaurants,8,0,2011,2011,12/31/2011,0.947346939,0.673877551,0.488979592,8.267859971,10.90207877,19.16993875,74.83698031,-66.56912033,0.276096943,0.14375099,0.131395533,0.104466973,0.195298373,0.149309486,0.723532639,0.259868421,0.795057263,1,0.131395533,0.793638216,3.845858475,0.621784232,0.645330739,,0.654205607,4.845858475,44.14685315,4.877267876,33.47985348,3.123701138,1.429250623,4.626865672,2.622601279,2.910447761,0.364670205,0.171867575,0.566820276,0.654205607,6.78125,2.308510638,1.527093596,0.364670205,11.77773999,11.77773999,1.700524315,16.27810462,17.45595122,9.894387097,9.894387097,4.950992911,1.700524315,0.022402498,9.656086779,11.77773999
Standard & Poor's Ratings Services,Yum! Brands Inc.,BBB,,10/20/2015,yum! brands,YUM,Consumer Services,Restaurants,10,0,2015,2015,12/26/2015,0.546632124,0.380505181,0.238665803,10.50019077,8.930975532,19.4311663,77.4147879,-66.91459714,0.285845097,0.146585273,0.136360168,0.098664632,0.273642977,0.160123839,1.419319429,0.358331662,0.723559037,1,0.136360168,0.887182663,7.86388584,0.770239596,0.813625205,,0.537842595,8.86388584,34.76127321,4.714861461,40.86899563,3.128431607,1.622910217,4.905963303,2.674311927,1.830275229,0.5645785,0.163220145,0.54511454,0.537842595,2.31744312,2.198355601,1.25601879,0.5645785,23.18792536,23.18792536,1.611919115,16.33735499,18.11680961,9.875736325,9.875736325,4.619381826,1.611919115,0.034557522,9.132008996,23.18792536
Standard & Poor's Ratings Services,Yum! Brands Inc.,BBB,Stable,4/1/2014,yum! brands,YUM,Consumer Services,Restaurants,4,1,2014,2013,12/28/2013,0.746578366,0.417218543,0.252980132,8.899036992,11.29460057,20.19363756,74.10640985,-65.20737286,0.273845919,0.137419749,0.11854173,0.083384286,0.313990974,0.125474411,0.503693444,0.241213064,0.70341715,1,0.11854173,0.750891317,3.014312096,0.573957514,0.579825412,,0.715623954,4.014312096,41.01567398,4.925349922,32.31632653,2.9342902,1.504772858,4.732300885,2.411504425,1.384955752,0.563703025,0.163482116,0.509583918,0.715623954,30.12676056,2.039084843,1.285456731,0.563703025,10.17730379,10.17730379,1.684808927,20.20535289,20.22388991,10.30576905,10.30576905,5.922710444,1.684808927,0.027898697,9.710218341,10.17730379
Standard & Poor's Ratings Services,Yum! Brands Inc.,BBB,Stable,8/24/2010,yum! brands,YUM,Consumer Services,Restaurants,8,0,2010,2010,12/25/2010,0.944852941,0.75,0.58251634,8.237679626,8.495689655,16.73336928,72.01108374,-63.77340412,0.284139998,0.155955215,0.103940756,0.102089394,0.352841391,0.139249639,0.734771574,0.200920245,0.982188295,1,0.103940756,0.81048581,4.276649746,0.64907593,0.694810225,,0.548494983,5.276649746,44.30859375,5.06866417,42.96296296,2.961618799,1.363997114,4151898.734,2472573.84,3333333.333,0.355785838,0.173499074,0.595528455,0.548494983,2.924219911,2.472361809,1.629139073,0.355785838,1.04E-05,1.04E-05,1.45E-06,1.42E-05,1.40E-05,8.36E-06,8.36E-06,4.37E-12,1.45E-06,25034.5136,0.91688569,1.04E-05
Standard & Poor's Ratings Services,CEVA Group PLC,CCC,,3/5/2014,ceva,CEVA,Technology,Semiconductors,3,1,2014,2013,12/31/2013,10.27086125,6.927417648,1.701135642,42.01605317,0,42.01605317,208.9047066,-166.8886534,0.894417178,0.097321063,-0.088241309,0.136707566,-0.182618772,0.031484456,0.035019251,-0.021776432,-1.549246813,1,-0.088241309,0.100938647,0.112271144,0.015243745,0.021096462,,3.331793875,1.112271144,8.6871558,1.747208122,,30.25990099,0.230305143,0.622790677,0.58217093,4.206506429,0,0.280306748,0.934777851,3.331793875,11.82657463,15.33221477,,,1.958840776,1.958840776,7.646889775,55.93611219,29.18386873,27.28043408,27.28043408,2144.769849,7.646889775,,65.19246823,1.958840776
Standard & Poor's Ratings Services,CEVA Group PLC,CCC,Stable,5/23/2013,ceva,CEVA,Technology,Semiconductors,5,1,2013,2012,12/31/2012,10.32480329,6.663145956,1.305876515,42.37718203,0,42.37718203,319.7444332,-277.3672512,0.926374425,0.230396632,-0.030758053,0.25495091,-1.248940036,0.063258957,0.069797213,-0.008164133,-8.288915809,1,-0.030758053,0.093675029,0.103356999,0.017350774,0.018192197,,5.126341866,1.103356999,8.613125802,1.141536684,,38.56106322,0.248122108,0.816913764,0.78699886,3.849679796,0,0.346964249,0.963380584,5.126341866,108.9122807,27.30791789,,,1.784836383,1.784836383,6.519539095,25.57174278,19.50447553,18.79023303,18.79023303,1015.652599,6.519539095,,25.99754111,1.784836383
Standard & Poor's Ratings Services,CEVA Group PLC,B,Stable,2/3/2012,ceva,CEVA,Technology,Semiconductors,2,1,2012,2011,12/31/2011,11.82081979,7.063902323,1.185602157,30.99885456,0,30.99885456,45.35132819,-14.35247363,1,0.308139245,0.308139245,0.308139245,0.204773193,0.084703842,0.092385029,0.089876868,1,1,0.308139245,0.083143196,0.090682859,0.050423226,,,,1.090682859,11.77462862,8.048275862,,48.77651822,0.274888199,1168.687697,1151.728304,3624.088379,0,0.449575856,0.985488516,,,68.91094148,,,0.003239745,0.003239745,0.010805783,0.035067857,0.024389433,0.024035506,0.024035506,0.001415727,0.010805783,,-0.171937473,0.003239745
Standard & Poor's Ratings Services,CEVA Group PLC,B,Stable,3/26/2015,ceva,CEVA,Technology,Semiconductors,3,1,2015,2014,12/31/2014,5.65228017,3.536145462,0.790165697,59.96408046,0,59.96408046,63.072,-3.10791954,0.901590301,0.028774996,-0.046823335,-0.016119509,-1.198823035,-0.00393733,-0.004574167,-0.012684617,0.344262295,1,-0.046823335,0.139224745,0.161743433,0.019269638,0.038249987,,1.279174273,1.161743433,6.086977357,5.787037037,,19.50403071,0.244258662,0.441712734,0.373048201,3.103433227,0,0.17928279,0.844549347,1.279174273,2.528170969,6.432909605,,,2.108857464,2.108857464,7.431680444,-461.0364103,49.08212921,41.45228016,41.45228016,-16563.5764,7.431680444,,128.7264478,2.108857464
Standard & Poor's Ratings Services,CEVA Group PLC,B,Stable,11/25/2010,ceva,CEVA,Technology,Semiconductors,11,0,2010,2010,12/31/2010,10.0823455,7.655919077,1.351193299,47.99915388,0,47.99915388,0,47.99915388,0.917347643,0.219857051,0.266504865,0.253345506,0.049377559,0.192762511,0.067538049,0.258108341,0.950622441,1,0.266504865,0.092942093,0.032564048,0.058780149,,,,0.35036921,7.604300711,,,33.31676558,0.760868092,0.771937085,0.737386197,4.317532155,0,0.362160718,0.955241316,,,22.34203297,,,2.896631819,2.896631819,10.86570705,42.88888813,31.40823642,30.00244508,30.00244508,1574.363662,10.86570705,,46.28078919,2.896631819
Standard & Poor's Ratings Services,CEVA Group PLC,B,Stable,3/30/2016,ceva,CEVA,Technology,Semiconductors,3,1,2016,2015,12/31/2015,5.585365854,3.752989517,0.996101775,24.9553774,0,24.9553774,46.63440265,-21.67902525,0.908838804,0.106085817,0.124052505,0.105329501,0.150928059,0.0294711,0.033676348,0.038112007,0.849071941,1,0.124052505,0.124872442,0.142690561,0.019148465,0.024628657,,4.124281762,1.142690561,14.62610619,7.826839827,,15.94719914,0.279799106,0.946289063,0.839648438,3.280029297,0,0.32571976,0.887306502,4.124281762,18.18011257,8.873626374,,,2.547688009,2.547688009,7.96840283,75.65214616,27.57106304,24.46398349,24.46398349,2699.2264,7.96840283,,53.0574527,2.547688009
Standard & Poor's Ratings Services,Piedmont Office Realty Trust Inc.,BBB,Stable,7/14/2011,piedmont office realty trust,PDM,Consumer Services,Building operators,7,0,2011,2011,12/31/2011,0.929364567,1.791087574,0.929364567,87.2825501,0,87.2825501,215.0815721,-127.799022,0.614669837,0.273930013,0.165273372,0.415479228,0,0.050595638,0.081188923,0.020830352,2.513890906,1,0.165273372,0.376815996,0.604662498,0.346938184,0.515150863,1.360119726,0.091795725,1.604662498,4.181820989,1.697030556,,,0.121776577,1.564803366,0.316812151,0.808555732,0.979221564,0.499117498,0.202461318,0.091795725,0.18359145,1.253857678,0.62008973,0.979221564,1.138751697,1.138751697,5.827490465,14.02594901,57.6682426,11.67558838,11.67558838,18.59758402,5.827490465,0.069814995,18.55342978,1.138751697
